FIRM_NAME,MODEL_NAME,MODEL_CATEGORY_RANK,SUB_MODEL_NAME,ALLOCATION_CATEGORY,STRATEGY_NAME,PRODUCT_TYPE,TICKER,ALLOCATION_PCT,MODEL_LAUNCH_DATE,AS_OF_DATE,UPDATE_FREQUENCY,FTMAS_FIRM_MANAGED,LOAD_DATE_TIME,PARENT_DEALER_CODE,PLATFORM_TYPE,PLATFORM_DEF
MORGAN STANLEY,Franklin Templeton MAPS Models,1,Quality Income,Fixed Income Funds,Franklin Low Duration Total Return Fund–Advisor,Mutual Fund,FLDZX,0.15, ,2.02E+16,Quarterly,FTMAS,2.02E+16,15, , 
LPL,Franklin Templeton Income Portfolio,1,Income with Capital Preservation,Fixed Income Fund Allocation,Franklin High Income Fund,Mutual Fund,FVHIX,0.12, ,2.02E+16,Quarterly,Firm Managed,2.02E+16,8992, , 
LPL,Franklin Templeton Income Portfolio,1,Income with Capital Preservation,Fixed Income Fund Allocation,Templeton Global Bond Fund,Mutual Fund,TGBAX,0.04, ,2.02E+16,Quarterly,Firm Managed,2.02E+16,8992, , 
LPL,Franklin Templeton Tax Aware Portfolio,1,Income with Capital Preservation,Equity Fund Allocation,Franklin Growth Fund,Mutual Fund,FCGAX,0.05, ,2.02E+16,Quarterly,Firm Managed,2.02E+16,8992, , 
LPL,Franklin Templeton Tax Aware Portfolio,1,Income with Capital Preservation,Fixed Income Fund Allocation,Franklin Federal Limited-Term Tax-Free Income Fund,Mutual Fund,FTFZX,0.08, ,2.02E+16,Quarterly,Firm Managed,2.02E+16,8992, , 
LPL,Franklin Templeton Tax Aware Portfolio,1,Income with Capital Preservation,Fixed Income Fund Allocation,Templeton Global Bond Fund,Mutual Fund,TGBAX,0.04, ,2.02E+16,Quarterly,Firm Managed,2.02E+16,8992, , 
LPL,Franklin Templeton Tax Aware Portfolio,1,Income with Capital Preservation,Fixed Income Fund Allocation,Franklin Federal Tax-Free Income Fund,Mutual Fund,FAFTX,0.14, ,2.02E+16,Quarterly,Firm Managed,2.02E+16,8992, , 
LPL,Franklin Templeton Tax Aware Portfolio,1,Income with Capital Preservation,Cash,Cash,Cash,,0.07, ,2.02E+16,Quarterly,Firm Managed,2.02E+16,8992, , 
LPL,Franklin Templeton Income Portfolio,2,Income with Moderate Growth,Equity Fund Allocation,Franklin Rising Dividends Fund,Mutual Fund,FRDAX,0.09, ,2.02E+16,Quarterly,Firm Managed,2.02E+16,8992, , 
LPL,Franklin Templeton Income Portfolio,2,Income with Moderate Growth,Fixed Income Fund Allocation,Templeton Global Bond Fund,Mutual Fund,TGBAX,0.04, ,2.02E+16,Quarterly,Firm Managed,2.02E+16,8992, , 
LPL,Franklin Templeton Tax Aware Portfolio,2,Income with Moderate Growth,Equity Fund Allocation,Franklin Equity Income Fund,Mutual Fund,FEIFX,0.08, ,2.02E+16,Quarterly,Firm Managed,2.02E+16,8992, , 
LPL,Franklin Templeton Tax Aware Portfolio,2,Income with Moderate Growth,Equity Fund Allocation,Oppenheimer Main Street Small Cap Fund,Mutual Fund,OSCYX,0.03, ,2.02E+16,Quarterly,Firm Managed,2.02E+16,8992, , 
LPL,Franklin Templeton Tax Aware Portfolio,2,Income with Moderate Growth,Fixed Income Fund Allocation,Franklin Floating Rate Daily Access Fund,Mutual Fund,FDAAX,0.06, ,2.02E+16,Quarterly,Firm Managed,2.02E+16,8992, , 
LPL,Franklin Templeton Income Portfolio,3,Growth with Income,Equity Fund Allocation,Franklin Mutual Beacon Fund,Mutual Fund,BEGRX,0.1, ,2.02E+16,Quarterly,Firm Managed,2.02E+16,8992, , 
LPL,Franklin Templeton Income Portfolio,3,Growth with Income,Fixed Income Fund Allocation,Franklin U.S. Government Securities Fund,Mutual Fund,FUSAX,0.07, ,2.02E+16,Quarterly,Firm Managed,2.02E+16,8992, , 
LPL,Franklin Templeton Tax Aware Portfolio,3,Growth with Income,Equity Fund Allocation,Franklin DynaTech Fund,Mutual Fund,FDYZX,0.07, ,2.02E+16,Quarterly,Firm Managed,2.02E+16,8992, , 
LPL,Franklin Templeton Tax Aware Portfolio,3,Growth with Income,Equity Fund Allocation,Oppenheimer Main Street Small Cap Fund,Mutual Fund,OSCYX,0.06, ,2.02E+16,Quarterly,Firm Managed,2.02E+16,8992, , 
LPL,Franklin Templeton Tax Aware Portfolio,3,Growth with Income,Fixed Income Fund Allocation,Franklin High Yield Tax-Free Income Fund,Mutual Fund,FHYVX,0.07, ,2.02E+16,Quarterly,Firm Managed,2.02E+16,8992, , 
MERRILL LYNCH,Managed Strategy - Franklin Templeton Global Fixed Income,1,Fixed Income,NA,Vanguard Total International Bond ETF BNDX,ETF,BNDX,0.15, ,2.02E+16,Quarterly,FTMAS,2.02E+16,671, , 
MERRILL LYNCH,ML Franklin Templeton Tax Aware  Model Portfolios,1,Conservative, ,Franklin LibertyQ US Equity ETF,ETF,FLQL,0.05, ,2.02E+16,Quarterly,FTMAS,2.02E+16,671, , 
MERRILL LYNCH,ML Franklin Templeton Tax Aware  Model Portfolios,1,Conservative, ,Vanguard FTSE Developed Markets ETF,ETF,VEA,0.01, ,2.02E+16,Quarterly,FTMAS,2.02E+16,671, , 
MERRILL LYNCH,ML Franklin Templeton Tax Aware  Model Portfolios,1,Conservative, ,Franklin Liberty Investment Grade Corp ETF,ETF,FLCO,0.07, ,2.02E+16,Quarterly,FTMAS,2.02E+16,671, , 
MERRILL LYNCH,ML Franklin Templeton Tax Aware  Model Portfolios,1,Conservative, ,PIMCO International Bond (USD-Hedged) I-2 PFBPX,Mutual Fund,PFBPX,0.07, ,2.02E+16,Quarterly,FTMAS,2.02E+16,671, , 
MERRILL LYNCH,ML Franklin Templeton Taxable Model Portfolios,1,Conservative, ,Franklin Growth Adv,Mutual Fund,FCGAX,0.04, ,2.02E+16,Quarterly,FTMAS,2.02E+16,671, , 
MERRILL LYNCH,ML Franklin Templeton Taxable Model Portfolios,1,Conservative, ,Franklin International Growth Adv,Mutual Fund,FNGZX,0.02, ,2.02E+16,Quarterly,FTMAS,2.02E+16,671, , 
MERRILL LYNCH,ML Franklin Templeton Taxable Model Portfolios,1,Conservative, ,Franklin Liberty US Core Bond ETF,ETF,FLCB,0.12, ,2.02E+16,Quarterly,FTMAS,2.02E+16,671, , 
MERRILL LYNCH,ML Franklin Templeton Taxable Model Portfolios,1,Conservative, ,Lord Abbett High Yield F LHYFX,Mutual Fund,LHYFX,0.02, ,2.02E+16,Quarterly,FTMAS,2.02E+16,671, , 
MERRILL LYNCH,ML Franklin Templeton Taxable Model Portfolios,1,Conservative, ,Franklin Liberty Short Duration U.S. Govt ETF FTSD,ETF,FTSD,0.07, ,2.02E+16,Quarterly,FTMAS,2.02E+16,671, , 
MERRILL LYNCH,ML Franklin Templeton Tax Aware  Model Portfolios,2,Moderately Conservative, ,Vanguard S&P 500 ETF,ETF,VOO,0.15, ,2.02E+16,Quarterly,FTMAS,2.02E+16,671, , 
MERRILL LYNCH,ML Franklin Templeton Tax Aware  Model Portfolios,2,Moderately Conservative, ,Vanguard FTSE Developed Markets ETF,ETF,VEA,0.03, ,2.02E+16,Quarterly,FTMAS,2.02E+16,671, , 
MERRILL LYNCH,ML Franklin Templeton Tax Aware  Model Portfolios,2,Moderately Conservative, ,Franklin Liberty Investment Grade Corp ETF,ETF,FLCO,0.03, ,2.02E+16,Quarterly,FTMAS,2.02E+16,671, , 
MERRILL LYNCH,ML Franklin Templeton Tax Aware  Model Portfolios,2,Moderately Conservative, ,PIMCO International Bond (USD-Hedged) I-2 PFBPX,Mutual Fund,PFBPX,0.07, ,2.02E+16,Quarterly,FTMAS,2.02E+16,671, , 
MERRILL LYNCH,ML Franklin Templeton Taxable Model Portfolios,2,Moderately Conservative, ,Franklin Growth Adv,Mutual Fund,FCGAX,0.06, ,2.02E+16,Quarterly,FTMAS,2.02E+16,671, , 
MERRILL LYNCH,ML Franklin Templeton Taxable Model Portfolios,2,Moderately Conservative, ,Franklin Small Cap Value Adv,Mutual Fund,FVADX,0.01, ,2.02E+16,Quarterly,FTMAS,2.02E+16,671, , 
MERRILL LYNCH,ML Franklin Templeton Taxable Model Portfolios,2,Moderately Conservative, ,Templeton Developing Markets Adv,Mutual Fund,TDADX,0.03, ,2.02E+16,Quarterly,FTMAS,2.02E+16,671, , 
MERRILL LYNCH,ML Franklin Templeton Taxable Model Portfolios,2,Moderately Conservative, ,JP Morgan Mortgage-Backed Securities I,Mutual Fund,OMBIX,0.1, ,2.02E+16,Quarterly,FTMAS,2.02E+16,671, , 
MERRILL LYNCH,ML Franklin Templeton Taxable Model Portfolios,2,Moderately Conservative, ,Franklin Liberty Short Duration U.S. Govt ETF FTSD,ETF,FTSD,0, ,2.02E+16,Quarterly,FTMAS,2.02E+16,671, , 
MERRILL LYNCH,ML Franklin Templeton Tax Aware  Model Portfolios,3,Moderate, ,Vanguard S&P 500 ETF,ETF,VOO,0.2, ,2.02E+16,Quarterly,FTMAS,2.02E+16,671, , 
MERRILL LYNCH,ML Franklin Templeton Tax Aware  Model Portfolios,3,Moderate, ,Vanguard FTSE Developed Markets ETF,ETF,VEA,0.04, ,2.02E+16,Quarterly,FTMAS,2.02E+16,671, , 
MERRILL LYNCH,ML Franklin Templeton Tax Aware  Model Portfolios,3,Moderate, ,Franklin Liberty Investment Grade Corp ETF,ETF,FLCO,0.01, ,2.02E+16,Quarterly,FTMAS,2.02E+16,671, , 
MERRILL LYNCH,ML Franklin Templeton Tax Aware  Model Portfolios,3,Moderate, ,PIMCO International Bond (USD-Hedged) I-2 PFBPX,Mutual Fund,PFBPX,0.01, ,2.02E+16,Quarterly,FTMAS,2.02E+16,671, , 
MERRILL LYNCH,ML Franklin Templeton Taxable Model Portfolios,3,Moderate, ,Franklin Growth Adv,Mutual Fund,FCGAX,0.08, ,2.02E+16,Quarterly,FTMAS,2.02E+16,671, , 
MERRILL LYNCH,ML Franklin Templeton Taxable Model Portfolios,3,Moderate, ,Franklin International Growth Adv,Mutual Fund,FNGZX,0.04, ,2.02E+16,Quarterly,FTMAS,2.02E+16,671, , 
MERRILL LYNCH,ML Franklin Templeton Taxable Model Portfolios,3,Moderate, ,Franklin Liberty US Core Bond ETF,ETF,FLCB,0.09, ,2.02E+16,Quarterly,FTMAS,2.02E+16,671, , 
MERRILL LYNCH,ML Franklin Templeton Taxable Model Portfolios,3,Moderate, ,PIMCO International Bond (USD-Hedged) I-2 PFBPX,Mutual Fund,PFBPX,0, ,2.02E+16,Quarterly,FTMAS,2.02E+16,671, , 
MERRILL LYNCH,ML Franklin Templeton Taxable Model Portfolios,3,Moderate, ,Cash,Cash,,0.02, ,2.02E+16,Quarterly,FTMAS,2.02E+16,671, , 
MERRILL LYNCH,ML Franklin Templeton Tax Aware  Model Portfolios,1,Conservative, ,Franklin International Growth Adv,Mutual Fund,FNGZX,0.01, ,2.02E+16,Quarterly,FTMAS,2.02E+16,671, , 
MERRILL LYNCH,ML Franklin Templeton Tax Aware  Model Portfolios,1,Conservative, ,iShares US Treasury Bond ETF,ETF,GOVT,0.12, ,2.02E+16,Quarterly,FTMAS,2.02E+16,671, , 
MERRILL LYNCH,ML Franklin Templeton Tax Aware  Model Portfolios,1,Conservative, ,Lord Abbett Intermediate Tax-Free LISFX,Mutual Fund,LISFX,0.14, ,2.02E+16,Quarterly,FTMAS,2.02E+16,671, , 
MERRILL LYNCH,ML Franklin Templeton Tax Aware  Model Portfolios,1,Conservative, ,SPDR Bloomberg Barc 1-3 Month T-Bill ETF BIL,ETF,BIL,0, ,2.02E+16,Quarterly,FTMAS,2.02E+16,671, , 
MERRILL LYNCH,ML Franklin Templeton Taxable Model Portfolios,1,Conservative, ,Franklin Small Cap Growth Adv,Mutual Fund,FSSAX,0.01, ,2.02E+16,Quarterly,FTMAS,2.02E+16,671, , 
MERRILL LYNCH,ML Franklin Templeton Taxable Model Portfolios,1,Conservative, ,Templeton Developing Markets Adv,Mutual Fund,TDADX,0.02, ,2.02E+16,Quarterly,FTMAS,2.02E+16,671, , 
MERRILL LYNCH,ML Franklin Templeton Taxable Model Portfolios,1,Conservative, ,SPDR Bloomberg Barc 1-3 Month T-Bill ETF BIL,ETF,BIL,0.07, ,2.02E+16,Quarterly,FTMAS,2.02E+16,671, , 
MERRILL LYNCH,ML Franklin Templeton Tax Aware  Model Portfolios,2,Moderately Conservative, ,Franklin Small Cap Growth Adv,Mutual Fund,FSSAX,0.01, ,2.02E+16,Quarterly,FTMAS,2.02E+16,671, , 
MERRILL LYNCH,ML Franklin Templeton Tax Aware  Model Portfolios,2,Moderately Conservative, ,Templeton Developing Markets Adv,Mutual Fund,TDADX,0.03, ,2.02E+16,Quarterly,FTMAS,2.02E+16,671, , 
MERRILL LYNCH,ML Franklin Templeton Tax Aware  Model Portfolios,2,Moderately Conservative, ,Lord Abbett High Yield F LHYFX,Mutual Fund,LHYFX,0.01, ,2.02E+16,Quarterly,FTMAS,2.02E+16,671, , 
MERRILL LYNCH,ML Franklin Templeton Tax Aware  Model Portfolios,2,Moderately Conservative, ,Franklin Liberty Short Duration U.S. Govt ETF FTSD,ETF,FTSD,0, ,2.02E+16,Quarterly,FTMAS,2.02E+16,671, , 
MERRILL LYNCH,ML Franklin Templeton Tax Aware  Model Portfolios,2,Moderately Conservative, ,Cash,Cash,,0.02, ,2.02E+16,Quarterly,FTMAS,2.02E+16,671, , 
MERRILL LYNCH,ML Franklin Templeton Tax Aware  Model Portfolios,1,Conservative, ,Goldman Sachs International Equity Inst,Mutual Fund,GCIIX,0.01, ,2.02E+16,Quarterly,FTMAS,2.02E+16,671, , 
MERRILL LYNCH,ML Franklin Templeton Tax Aware  Model Portfolios,1,Conservative, ,JP Morgan Mortgage-Backed Securities I,Mutual Fund,OMBIX,0.05, ,2.02E+16,Quarterly,FTMAS,2.02E+16,671, , 
MERRILL LYNCH,ML Franklin Templeton Tax Aware  Model Portfolios,1,Conservative, ,Franklin High Yield Tax-Free Income Adv,Mutual Fund,FHYVX,0.03, ,2.02E+16,Quarterly,FTMAS,2.02E+16,671, , 
MERRILL LYNCH,ML Franklin Templeton Tax Aware  Model Portfolios,1,Conservative, ,Cash,Cash,,0.02, ,2.02E+16,Quarterly,FTMAS,2.02E+16,671, , 
MERRILL LYNCH,ML Franklin Templeton Tax Aware  Model Portfolios,4,Moderatley Aggressive, ,Franklin Small Cap Value Adv,Mutual Fund,FVADX,0.03, ,2.02E+16,Quarterly,FTMAS,2.02E+16,671, , 
MERRILL LYNCH,ML Franklin Templeton Taxable Model Portfolios,2,Moderately Conservative, ,Vanguard S&P 500 ETF,ETF,VOO,0.15, ,2.02E+16,Quarterly,FTMAS,2.02E+16,671, , 
MERRILL LYNCH,ML Franklin Templeton Taxable Model Portfolios,1,Conservative, ,Franklin Small Cap Value Adv,Mutual Fund,FVADX,0.01, ,2.02E+16,Quarterly,FTMAS,2.02E+16,671, , 
MERRILL LYNCH,ML Franklin Templeton Tax Aware  Model Portfolios,4,Moderatley Aggressive, ,iShares US Treasury Bond ETF,ETF,GOVT,0.01, ,2.02E+16,Quarterly,FTMAS,2.02E+16,671, , 
MERRILL LYNCH,ML Franklin Templeton Tax Aware  Model Portfolios,4,Moderatley Aggressive, ,Lord Abbett Intermediate Tax-Free LISFX,Mutual Fund,LISFX,0.1, ,2.02E+16,Quarterly,FTMAS,2.02E+16,671, , 
MERRILL LYNCH,ML Franklin Templeton Taxable Model Portfolios,4,Moderately Aggressive, ,Franklin Growth Adv,Mutual Fund,FCGAX,0.1, ,2.02E+16,Quarterly,FTMAS,2.02E+16,671, , 
MERRILL LYNCH,ML Franklin Templeton Taxable Model Portfolios,4,Moderately Aggressive, ,Franklin International Growth Adv,Mutual Fund,FNGZX,0.05, ,2.02E+16,Quarterly,FTMAS,2.02E+16,671, , 
MERRILL LYNCH,ML Franklin Templeton Taxable Model Portfolios,4,Moderately Aggressive, ,iShares US Treasury Bond ETF,ETF,GOVT,0.06, ,2.02E+16,Quarterly,FTMAS,2.02E+16,671, , 
MERRILL LYNCH,ML Franklin Templeton Taxable Model Portfolios,4,Moderately Aggressive, ,Vanguard Total International Bond ETF BNDX,ETF,BNDX,0.01, ,2.02E+16,Quarterly,FTMAS,2.02E+16,671, , 
MERRILL LYNCH,ML Franklin Templeton Tax Aware  Model Portfolios,5,Aggressive, ,Franklin LibertyQ US Equity ETF,ETF,FLQL,0.18, ,2.02E+16,Quarterly,FTMAS,2.02E+16,671, , 
MERRILL LYNCH,ML Franklin Templeton Tax Aware  Model Portfolios,5,Aggressive, ,Goldman Sachs International Equity Inst,Mutual Fund,GCIIX,0.04, ,2.02E+16,Quarterly,FTMAS,2.02E+16,671, , 
MERRILL LYNCH,ML Franklin Templeton Tax Aware  Model Portfolios,5,Aggressive, ,iShares US Treasury Bond ETF,ETF,GOVT,0.01, ,2.02E+16,Quarterly,FTMAS,2.02E+16,671, , 
MERRILL LYNCH,ML Franklin Templeton Tax Aware  Model Portfolios,5,Aggressive, ,Lord Abbett Intermediate Tax-Free LISFX,Mutual Fund,LISFX,0.02, ,2.02E+16,Quarterly,FTMAS,2.02E+16,671, , 
MERRILL LYNCH,ML Franklin Templeton Tax Aware  Model Portfolios,5,Aggressive, ,SPDR Bloomberg Barc 1-3 Month T-Bill ETF BIL,ETF,BIL,0, ,2.02E+16,Quarterly,FTMAS,2.02E+16,671, , 
MERRILL LYNCH,ML Franklin Templeton Taxable Model Portfolios,5,Aggressive, ,Franklin Small Cap Growth Adv,Mutual Fund,FSSAX,0.04, ,2.02E+16,Quarterly,FTMAS,2.02E+16,671, , 
MERRILL LYNCH,ML Franklin Templeton Taxable Model Portfolios,5,Aggressive, ,Vanguard FTSE Emerging Markets ETF,ETF,VWO,0.03, ,2.02E+16,Quarterly,FTMAS,2.02E+16,671, , 
MERRILL LYNCH,ML Franklin Templeton Taxable Model Portfolios,5,Aggressive, ,Franklin Liberty Short Duration U.S. Govt ETF FTSD,ETF,FTSD,0, ,2.02E+16,Quarterly,FTMAS,2.02E+16,671, , 
MORGAN STANLEY,Franklin Templeton MAPS Models,1,Quality Income,Fixed Income Funds,Franklin High Income Fund–Advisor,Mutual Fund,FVHIX,0.03, ,2.02E+16,Quarterly,FTMAS,2.02E+16,15, , 
MERRILL LYNCH,ML Franklin Templeton Taxable Model Portfolios,2,Moderately Conservative, ,Franklin International Growth Adv,Mutual Fund,FNGZX,0.03, ,2.02E+16,Quarterly,FTMAS,2.02E+16,671, , 
MERRILL LYNCH,ML Franklin Templeton Taxable Model Portfolios,2,Moderately Conservative, ,Vanguard FTSE Emerging Markets ETF,ETF,VWO,0.01, ,2.02E+16,Quarterly,FTMAS,2.02E+16,671, , 
MERRILL LYNCH,ML Franklin Templeton Taxable Model Portfolios,2,Moderately Conservative, ,Franklin Liberty Investment Grade Corp ETF,ETF,FLCO,0.1, ,2.02E+16,Quarterly,FTMAS,2.02E+16,671, , 
MORGAN STANLEY,Franklin Templeton MAPS Models,1,Quality Income,Fixed Income Funds,Franklin Liberty Investment Grade Corporate ETF,ETF,FLCO,0.08, ,2.02E+16,Quarterly,FTMAS,2.02E+16,15, , 
MORGAN STANLEY,Franklin Templeton MAPS Models-Tax Advantaged,1,Tax-Advantaged Income,Fixed Income Funds,Franklin Federal Interm-Term Tax-Free Income Fund–Advisor,Mutual Fund,FITZX,0.17, ,2.02E+16,Quarterly,FTMAS,2.02E+16,15, , 
MORGAN STANLEY,Franklin Templeton MAPS Models,2,Income,Fixed Income Funds,Franklin U.S. Government Securities Fund–Advisor,Mutual Fund,FUSAX,0.23, ,2.02E+16,Quarterly,FTMAS,2.02E+16,15, , 
MORGAN STANLEY,Franklin Templeton MAPS Models,2,Income,Fixed Income Funds,Franklin Liberty Investment Grade Corporate ETF,ETF,FLCO,0.02, ,2.02E+16,Quarterly,FTMAS,2.02E+16,15, , 
MORGAN STANLEY,Franklin Templeton MAPS Models-Tax Advantaged,2,Tax-Advantaged Growth & Income,Equity Funds,Franklin Rising Dividends Fund–Advisor,Mutual Fund,FRDAX,0.1, ,2.02E+16,Quarterly,FTMAS,2.02E+16,15, , 
MORGAN STANLEY,Franklin Templeton MAPS Models-Tax Advantaged,2,Tax-Advantaged Growth & Income,Fixed Income Funds,Franklin Federal Tax-Free Income Fund–Advisor,Mutual Fund,FAFTX,0.29, ,2.02E+16,Quarterly,FTMAS,2.02E+16,15, , 
MORGAN STANLEY,Franklin Templeton MAPS Models,3,Growth & Income,Equity Funds,Franklin Rising Dividends Fund–Advisor,Mutual Fund,FRDAX,0.04, ,2.02E+16,Quarterly,FTMAS,2.02E+16,15, , 
MORGAN STANLEY,Franklin Templeton MAPS Models,3,Growth & Income,Fixed Income Funds,Franklin Total Return Fund–Advisor,Mutual Fund,FBDAX,0.05, ,2.02E+16,Quarterly,FTMAS,2.02E+16,15, , 
MORGAN STANLEY,Franklin Templeton MAPS Models,4,Enhanced Growth & Income,Equity Funds,Franklin Growth Fund–Advisor,Mutual Fund,FCGAX,0.04, ,2.02E+16,Quarterly,FTMAS,2.02E+16,15, , 
MORGAN STANLEY,Franklin Templeton MAPS Models,4,Enhanced Growth & Income,Fixed Income Funds,Franklin Low Duration Total Return Fund–Advisor,Mutual Fund,FLDZX,0.1, ,2.02E+16,Quarterly,FTMAS,2.02E+16,15, , 
PFS INVESTMENTS,PREMIUM MODEL PORTFOLIOS,1,Income Portfolio,NA,Templeton Global Bond Fund,Mutual Fund,TPINX,0.05, ,2.02E+16,Ad Hoc,Firm Managed,2.02E+16,7494, , 
PFS INVESTMENTS,PLUS MODEL PORTFOLIOS,2,Conservative Growth Portfolio,NA,Templeton Foreign Fund,Mutual Fund,TEMFX,0.13, ,2.02E+16,Ad Hoc,Firm Managed,2.02E+16,7494, , 
PFS INVESTMENTS,PREMIUM MODEL PORTFOLIOS,2,Conservative Growth Portfolio,NA,Franklin Small-Mid Cap Growth Fund,Mutual Fund,FRSGX,0.05, ,2.02E+16,Ad Hoc,Firm Managed,2.02E+16,7494, , 
PFS INVESTMENTS,PLUS MODEL PORTFOLIOS,3,Moderate Growth Portfolio,NA,Franklin Mututal Shares Fund,Mutual Fund,TESIX,0.27, ,2.02E+16,Ad Hoc,Firm Managed,2.02E+16,7494, , 
PFS INVESTMENTS,PREMIUM MODEL PORTFOLIOS,3,Moderate Growth Portfolio, ,Franklin Mututal Shares Fund,Mutual Fund,TESIX,0.21, ,2.02E+16,Ad Hoc,Firm Managed,2.02E+16,7494, , 
LPL,Franklin Templeton Income Portfolio,2,Income with Moderate Growth,Balanced Fund Allocation,Franklin Income Fund,Mutual Fund,FRIAX,0.08, ,2.02E+16,Quarterly,Firm Managed,2.02E+16,8992, , 
PFS INVESTMENTS,PLUS MODEL PORTFOLIOS,4,Growth Portfolio,NA,Franklin Growth Fund,Mutual Fund,FKGRX,0.35, ,2.02E+16,Ad Hoc,Firm Managed,2.02E+16,7494, , 
LPL,Franklin Templeton Income Portfolio,2,Income with Moderate Growth,Fixed Income Fund Allocation,Franklin Total Return Fund,Mutual Fund,FBDAX,0.16, ,2.02E+16,Quarterly,Firm Managed,2.02E+16,8992, , 
LPL,Franklin Templeton Income Portfolio,2,Income with Moderate Growth,Cash,Cash,Cash,,0.02, ,2.02E+16,Quarterly,Firm Managed,2.02E+16,8992, , 
PFS INVESTMENTS,PREMIUM MODEL PORTFOLIOS,4,Growth Portfolio, ,Franklin Growth A,Mutual Fund,FKGRX,0.13, ,2.02E+16,Ad Hoc,Firm Managed,2.02E+16,7494, , 
LPL,Franklin Templeton Tax Aware Portfolio,2,Income with Moderate Growth,Equity Fund Allocation,Franklin Rising Dividends Fund,Mutual Fund,FRDAX,0.06, ,2.02E+16,Quarterly,Firm Managed,2.02E+16,8992, , 
MORGAN STANLEY,Franklin Templeton MAPS Models,1,Quality Income,Multi-Asset Funds,Franklin Managed Income Fund–Advisor,Mutual Fund,FBFZX,0.2, ,2.02E+16,Quarterly,FTMAS,2.02E+16,15, , 
MORGAN STANLEY,Franklin Templeton MAPS Models-Tax Advantaged,1,Tax-Advantaged Income,Fixed Income Funds,Franklin High Yield Tax-Free Income Fund–Advisor,Mutual Fund,FHYVX,0.1, ,2.02E+16,Quarterly,FTMAS,2.02E+16,15, , 
MORGAN STANLEY,Franklin Templeton MAPS Models,2,Income,Fixed Income Funds,Franklin High Income Fund–Advisor,Mutual Fund,FVHIX,0.07, ,2.02E+16,Quarterly,FTMAS,2.02E+16,15, , 
MORGAN STANLEY,Franklin Templeton MAPS Models,2,Income,Multi-Asset Funds,Franklin Income Fund–Advisor,Mutual Fund,FRIAX,0.3, ,2.02E+16,Quarterly,FTMAS,2.02E+16,15, , 
MORGAN STANLEY,Franklin Templeton MAPS Models-Tax Advantaged,2,Tax-Advantaged Growth & Income,Equity Funds,Franklin International Growth Fund–Advisor,Mutual Fund,FNGZX,0.06, ,2.02E+16,Quarterly,FTMAS,2.02E+16,15, , 
MORGAN STANLEY,Franklin Templeton MAPS Models-Tax Advantaged,2,Tax-Advantaged Growth & Income,Fixed Income Funds,Franklin High Yield Tax-Free Income Fund–Advisor,Mutual Fund,FHYVX,0.05, ,2.02E+16,Quarterly,FTMAS,2.02E+16,15, , 
MORGAN STANLEY,Franklin Templeton MAPS Models,3,Growth & Income,Equity Funds,Franklin International Growth Fund–Advisor,Mutual Fund,FNGZX,0.03, ,2.02E+16,Quarterly,FTMAS,2.02E+16,15, , 
MORGAN STANLEY,Franklin Templeton MAPS Models,3,Growth & Income,Fixed Income Funds,Franklin Liberty Investment Grade Corporate ETF,ETF,FLCO,0.03, ,2.02E+16,Quarterly,FTMAS,2.02E+16,15, , 
MORGAN STANLEY,Franklin Templeton MAPS Models,4,Enhanced Growth & Income,Equity Funds,Franklin Rising Dividends Fund–Advisor,Mutual Fund,FRDAX,0.02, ,2.02E+16,Quarterly,FTMAS,2.02E+16,15, , 
MORGAN STANLEY,Franklin Templeton MAPS Models,4,Enhanced Growth & Income,Fixed Income Funds,Franklin Liberty Investment Grade Corporate ETF,ETF,FLCO,0.04, ,2.02E+16,Quarterly,FTMAS,2.02E+16,15, , 
MORGAN STANLEY,Franklin Templeton MAPS Models, ,Enhanced Growth & Income,Equity Funds,Templeton Foreign Fund-Advisor,Mutual Fund,TFFAX,0.01, ,2.02E+16,Quarterly,FTMAS,2.02E+16,15, , 
PFS INVESTMENTS,PREMIUM MODEL PORTFOLIOS,1,Income Portfolio,NA,Templeton Foreign Fund,Mutual Fund,TEMFX,0.08, ,2.02E+16,Ad Hoc,Firm Managed,2.02E+16,7494, , 
PFS INVESTMENTS,PLUS MODEL PORTFOLIOS,2,Conservative Growth Portfolio,NA,Franklin Total Return Fund,Mutual Fund,FKBAX,0.42, ,2.02E+16,Ad Hoc,Firm Managed,2.02E+16,7494, , 
PFS INVESTMENTS,PREMIUM MODEL PORTFOLIOS,2,Conservative Growth Portfolio,NA,Templeton Developing Markets Trust,Mutual Fund,TEDMX,0.05, ,2.02E+16,Ad Hoc,Firm Managed,2.02E+16,7494, , 
PFS INVESTMENTS,PLUS MODEL PORTFOLIOS,3,Moderate Growth Portfolio,NA,Templeton Foreign Fund,Mutual Fund,TEMFX,0.18, ,2.02E+16,Ad Hoc,Firm Managed,2.02E+16,7494, , 
PFS INVESTMENTS,PREMIUM MODEL PORTFOLIOS,3,Moderate Growth Portfolio, ,Franklin Total Return Fund,Mutual Fund,FKBAX,0.33, ,2.02E+16,Ad Hoc,Firm Managed,2.02E+16,7494, , 
PFS INVESTMENTS,PLUS MODEL PORTFOLIOS,5,Aggressive Growth Portfolio,NA,Franklin Mutual Shares Fund,Mutual Fund,TESIX,0.3, ,2.02E+16,Ad Hoc,Firm Managed,2.02E+16,7494, , 
